,ticker,cik
1448,bb,1070235
1449,hta,1360604
1450,sgfy,1828182
1451,ssb,764038
1452,ard,1689662
1453,lhcg,1303313
1454,srcl,861878
1455,apha,1733418
1456,mdu,67716
1457,ocft,1780531
1458,tuify,1342875
1459,rbc,82811
1460,bwxt,1486957
1461,cacc,885550
1462,ppc,802481
1463,hwdjy,1563177
1464,hocff,1450349
1465,lmnd,1691421
1466,chh,1046311
1467,fl,850209
1468,nkla,1731289
1469,pstg,1474432
1470,brthy,14595
1471,lscc,855658
1472,bpmc,1597264
1473,mrwsy,1446128
1474,brx,1581068
1475,sana,1770121
1476,ingr,1046257
1477,gmed,1237831
1478,x,1163302
1479,eme,105634
1480,eslt,1027664
1481,omcl,926326
1482,halo,1159036
1483,medp,1668397
1484,hqy,1428336
1485,qtwo,1410384
1486,tcnnf,1754195
1487,sekey,1261759
1488,pri,1475922
1489,hfc,48039
1490,dufry,1546354
1491,faf,1472787
1492,cmhhy,1446751
1493,huya,1728190
1494,spwr,867773
1495,api,1802883
1496,neo,1077183
1497,olli,1639300
1498,mgni,1595974
1499,bpop,763901
1500,fr,921825
1501,tfsl,1381668
1502,amkr,1047127
1503,diisy,1563255
1504,adpt,1478320
1505,wsc,1647088
1506,grub,1594109
1507,osagy,1603194
1508,m,794367
1509,qdel,353569
1510,aa,1675149
1511,beam,1745999
1512,acc,1283630
1513,hae,313143
1514,dct,1160951
1515,evr,1360901
1516,snphy,1501108
1517,bj,1531152
1518,esgr,1363829
1519,rxn,1439288
1520,saia,1177702
1521,timb,1826168
1522,clgx,36047
1523,thc,70318
1524,slm,1032033
1525,lpx,60519
1526,fsr,1720990
1527,ads,1101215
1528,malry,1537280
1529,insp,1609550
1530,sdgr,1490978
1531,nov,1021860
1532,unm,5513
1533,upwk,1627475
1534,ayx,1689923
1535,prgo,1585364
1536,dei,1364250
1537,virt,1592386
1538,vrns,1361113
1539,ozk,1569650
1540,nycb,910073
1541,iart,917520
1542,egp,49600
1543,foxf,1424929
1544,enggy,1446294
1545,tndm,1438133
1546,man,871763
1547,saic,1571123
1548,kt,892450
1549,nati,935494
1550,nari,1531048
1551,orcc,1655888
1552,npsky,354470
1553,gbci,868671
1554,vly,714310
1555,jhg,1274173
1556,tnl,1361658
1557,sfix,1576942
1558,kzmyy,1438929
1559,dq,1477641
1560,aemmy,1437776
1561,amrs,1365916
1562,swi,1739942
1563,al,1487712
1564,tv,912892
1565,exp,918646
1566,cr,25445
1567,onem,1404123
1568,vnt,1786842
1569,hhc,1498828
1570,hlf,1180262
1571,hog,793952
1572,cnvvy,1694271
1573,hnp,929058
1574,shls,1831651
1575,asr,1123452
1576,mzday,1447122
1577,enic,1659939
1578,upchy,1447772
1579,cybr,1598110
1580,ash,1674862
1581,ntnx,1618732
1582,jcom,1084048
1583,glpg,1421876
1584,kmpr,860748
1585,cuz,25232
1586,snx,1177394
1587,phi,78150
1588,meggy,1487786
1589,spr,1364885
1590,cfx,1420800
1591,dsgx,1050140
1592,mms,1032220
1593,stag,1479094
1594,gfszy,1438927
1595,mxchy,1435969
1596,sbs,1170858
1597,tnet,937098
1598,gtls,892553
1599,dava,1656081
1600,ely,837465
1601,asgn,890564
1602,wbs,801337
1603,nep,1603145
1604,fls,30625
1605,sepjy,1518521
1606,irdm,1418819
1607,asmvy,1447945
1608,allo,1737287
1609,lope,1434588
1610,pk,1617406
1611,tptx,1595893
1612,crox,1334036
1613,eqt,33213
1614,qrtea,1355096
1615,shak,1620533
1616,slg,1040971
1617,dm,1754820
1618,psth,1811882
1619,hele,916789
1620,vmi,102729
1621,achc,1520697
1622,lanc,57515
1623,bak,1071438
1624,shlx,1610466
1625,cit,1171825
1626,ccmp,1102934
1627,zhuzy,1556616
1628,flo,1128928
1629,fhtf,1764443
1630,vrm,1580864
1631,sono,1314727
1632,uso,1327068
1633,ektay,1451160
1634,ubsi,729986
1635,rxt,1810019
1636,hxl,717605
1637,bzzuy,1437774
1638,expo,851520
1639,nvro,1444380
1640,powi,833640
1641,msm,1003078
1642,ida,1057877
1643,xrx,1770450
1644,btg,1429937
1645,algm,866291
1646,cor,1490892
1647,roll,1324948
1648,nkrky,1436790
1649,pacw,1102112
1650,esnt,1448893
1651,ensg,1125376
1652,dcp,1338065
1653,rli,84246
1654,syna,817720
1655,lpro,1806201
1656,cw,26324
1657,gtes,1718512
1658,esi,1590714
1659,pbsfy,1137849
1660,ayi,1144215
1661,sail,1627857
1662,ebs,1367644
1663,nvt,1720635
1664,goos,1690511
1665,fcel,886128
1666,gpk,1408075
1667,ftdr,1727263
1668,slqt,1794783
1669,ncr,70866
1670,src,1308606
1671,stn,1131383
1672,aeo,919012
1673,shi,908732
1674,evbg,1437352
1675,iova,1425205
1676,nomd,1651717
1677,vvv,1674910
1678,tdc,816761
1679,alsn,1411207
1680,clh,822818
1681,fizz,69891
1682,cert,1827090
1683,sem,1320414
1684,thg,944695
1685,smtc,88941
1686,abcm,1492074
1687,car,723612
1688,feye,1370880
1689,asan,1477720
1690,qfin,1741530
1691,sabr,1597033
1692,appf,1433195
1693,altr,1701732
1694,prsp,1724670
1695,bcauy,891765
1696,frog,1800667
1697,novt,1076930
1698,he,354707
1699,umbf,101382
1700,be,1664703
1701,krnt,1625791
1702,bxmt,1061630
1703,wk,1445305
1704,avnt,1122976
1705,wtfc,1015328
1706,bbavy,1399224
1707,laz,1311370
1708,homb,1331520
1709,stl,1070154
1710,msgs,1636519
1711,fcn,887936
1712,wen,30697
1713,nrz,1556593
1714,ocdx,1828443
1715,hli,1302215
1716,tkc,1071321
1717,crus,772406
1718,arna,1080709
1719,isday,1224306
1720,apnhy,1454177
1721,hlne,1433642
1722,slgn,849869
1723,kbr,1357615
1724,adrzy,1436467
1725,bhvn,1689813
1726,cbpo,1369868
1727,amwl,1393584
1728,aciw,935036
1729,ssd,920371
1730,tgna,39899
1731,wcc,929008
1732,maury,62919
1733,staa,718937
1734,wygpy,1450021
1735,nfg,70145
1736,chx,1723089
1737,msloy,1447112
1738,hain,910406
1739,sage,1597553
1740,tcbi,1077428
1741,thkly,1443275
1742,ntla,1652130
1743,cc,1627223
1744,wwe,1091907
1745,auy,1264089
1746,acad,1070494
1747,kwr,81362
1748,hiw,921082
1749,ttec,1013880
1750,sigi,230557
1751,lesl,1821806
1752,mtg,876437
1753,nav,808450
1754,neog,711377
1755,rnmby,1450345
1756,icui,883984
1757,msp,1724570
1758,lysdy,1444327
1759,nea,1195737
1760,sndr,1692063
1761,awi,7431
1762,kbh,795266
1763,axs,1214816
1764,tsuky,702257
1765,tlry,1731348
1766,ufpi,912767
1767,jbt,1433660
1768,seb,88121
1769,vnet,1508475
1770,mtsi,1493594
1771,rhp,1040829
1772,sdc,1775625
1773,pfsi,1745916
1774,inov,1619954
1775,alrm,1459200
1776,ryn,52827
1777,cbu,723188
1778,jamf,1721947
1779,ahco,1725255
1780,por,784977
1781,mdla,1540184
1782,cvet,1752836
1783,jobs,1295484
1784,ora,1296445
1785,mara,1507605
1786,rezi,1740332
1787,unf,717954
1788,neu,1282637
1789,dnmr,1779020
1790,chk,895126
1791,rdn,890926
1792,am,1623925
1793,fnb,37808
1794,gshd,1726978
1795,olo,1431695
1796,algt,1362468
1797,adc,917251
1798,bku,1504008
1799,doyu,1762417
1800,bkh,1130464
1801,sgms,750004
1802,apam,1517302
1803,kurry,1446655
1804,tpdky,1436652
1805,iipr,1677576
1806,pnm,1108426
1807,atc,1762459
1808,ens,1289308
1809,hr,899749
1810,six,701374
1811,irtc,1388658
1812,jbgs,1689796
1813,ab,825313
1814,psb,866368
1815,jmia,1756708
1816,swav,1642545
1817,ppbi,1028918
1818,mpln,1793229
1819,bigc,1626450
1820,bcpc,9326
1821,hpp,1482512
1822,cigi,913353
1823,pgny,1551306
1824,chffy,1601994
1825,riot,1167419
1826,bco,78890
1827,pinc,1577916
1828,hcm,1648257
1829,gulry,1449218
1830,wdfc,105132
1831,hasi,1561894
1832,affs,1365555
1833,rrr,1653653
1834,ccxi,1340652
1835,apg,1796209
1836,rpd,1560327
1837,avt,8858
1838,diod,29002
1839,gt,42582
1840,adnt,1670541
1841,itri,780571
1842,ptct,1070081
1843,gkos,1192448
1844,mdc,773141
1845,drvn,1804745
1846,urbn,912615
1847,njr,356309
1848,qts,1577368
1849,r,85961
1850,yala,1794350
1851,nova,1772695
1852,cef,1726122
1853,wts,795403
1854,wimhy,1451554
1855,aeis,927003
1856,cbrl,1067294
1857,qlys,1107843
1858,nktr,906709
1859,dao,1781753
1860,hwc,750577
1861,hayw,1834622
1862,safe,1688852
1863,trno,1476150
1864,tigo,912958
1865,yueiy,1444719
1866,seas,1564902
1867,tenb,1660280
1868,reta,1358762
1869,innv,1834376
1870,psn,275880
1871,umpq,1077771
1872,cri,1060822
1873,wing,1636222
1874,abcb,351569
1875,ogs,1587732
1876,gra,1045309
1877,ugp,1094972
1878,bhf,1685040
1879,bjchy,1454468
1880,swx,1692115
1881,hrb,12659
1882,knsl,1669162
1883,rsi,1793659
1884,crnc,1768267
1885,insm,1104506
1886,goco,1808220
1887,tmhc,1562476
1888,env,1337619
1889,kex,56047
1890,verx,1806837
1891,trtn,1660734
1892,bbby,886158
1893,aimc,1374535
1894,mlluy,1485888
1895,imab,1778016
1896,vicr,751978
1897,mrcy,1049521
1898,sr,1126956
1899,mmyt,1495153
1900,jteky,1446661
1901,cpa,1345105
1902,igt,1619762
1903,hi,1417398
1904,newr,1448056
1905,aaon,824142
1906,viav,912093
1907,doc,1574540
1908,si,1312109
1909,arry,1820721
1910,musa,1573516
1911,grp-un,1564538
1912,swch,1710583
1913,rvlv,1746618
1914,ag,1308648
1915,hypmy,1486749
1916,sbra,1492298
1917,amba,1280263
1918,livn,1639691
1919,ay,1601072
1920,becn,1124941
1921,rog,84748
1922,brfs,1122491
1923,cwk,1628369
1924,boh,46195
1925,lgf-a,929351
1926,ebc,1810546
1927,wor,108516
1928,cig,1157557
1929,fhb,36377
1930,cron,1656472
1931,save,1498710
1932,snbr,827187
1933,fele,38725
1934,isbc,1594012
1935,lpsn,1102993
1936,vcyt,1384101
1937,wtm,776867
1938,spsc,1092699
1939,raas,1804583
1940,utz,1739566
1941,cnmd,816956
1942,amn,1142750
1943,spb,109177
1944,cnne,1704720
1945,safm,812128
1946,goev,1750153
1947,ajrd,40888
1948,ait,109563
1949,unvr,1494319
1950,trq,1158041
1951,bmch,1574815
1952,wns,1356570
1953,box,1372612
1954,cldr,1535379
1955,abg,1144980
1956,sdipf,1562040
1957,can,1780652
1958,fti,1681459
1959,epr,1045450
1960,etrn,1747009
1961,eght,1023731
1962,cdna,1217234
1963,ddd,910638
1964,cdlx,1666071
1965,stmp,1082923
1966,atco,1794846
1967,dan,26780
1968,vsat,797721
1969,rvmd,1628171
1970,eye,1710155
1971,ramp,733269
1972,apls,1492422
1973,vsh,103730
1974,nvg,1090116
1975,vc,1111335
1976,ale,66756
1977,lgih,1580670
1978,dqws,1652561
1979,pdce,77877
1980,agio,1439222
1981,cwh,1669779
1982,lcii,763744
1983,irbt,1159167
1984,kfy,56679
1985,hl,719413
1986,prlb,1443669
1987,cmc,22444
1988,bfly,1804176
1989,ltcn,1732406
1990,ifs,1615903
1991,kmt,55242
1992,sfrgy,1571549
1993,go,1771515
1994,nuva,1142596
1995,asccy,1600930
1996,mant,892537
1997,clov,1801170
1998,stay,1581164
1999,adv,1776661
2000,tls,320121
2001,wri,828916
2002,blkb,1280058
2003,posh,1825480
2004,dorm,868780
2005,legn,1801198
2006,fubo,1484769
2007,eqc,803649
2008,pch,1338749
2009,bxs,1299939
2010,momo,1610601
2011,eat,703351
2012,colb,887343
2013,ccu,888746
2014,onb,707179
2015,form,1039399
2016,ibtx,1564618
2017,ninoy,1446588
2018,ago,1273813
2019,opch,1014739
2020,abm,771497
2021,bzun,1625414
2022,rckt,1281895
2023,sfnc,90498
2024,pd,1568100
2025,pci,1558629
2026,ssrm,921638
2027,cno,1224608
2028,atkr,1666138
2029,anioy,1438557
2030,nsit,932696
2031,rlay,1812364
2032,celh,1341766
2033,aple,1418121
2034,asb,7789
2035,fskr,1525759
2036,spt,1517375
2037,lila,1712184
2038,peb,1474098
2039,hgv,1674168
2040,swtx,1773427
2041,out,1579877
2042,mcy,64996
2043,nhi,877860
2044,jgccy,1446662
2045,www,110471
2046,mth,833079
2047,caty,861842
2048,rcii,933036
2049,ps,1725579
2050,ibp,1580905
2051,cmd,19446
2052,krtx,1771917
2053,sxt,310142
2054,clny,1679688
2055,bkuh,1440153
2056,fn,1408710
2057,sfbs,1430723
2058,cnx,1070412
2059,bpxxy,1567024
2060,sstk,1549346
2061,vrnt,1166388
2062,mc,1596967
2063,hmsy,1196501
2064,til,1789769
2065,edit,1650664
2066,arvn,1655759
2067,agi,1178819
2068,tex,97216
2069,opk,944809
2070,cvbf,354647
2071,cwst,911177
2072,enr,1632790
2073,zim,1654126
2074,ngvt,1653477
2075,esba,1553079
2076,esrt,1541401
2077,matx,3453
2078,tsem,928876
2079,sum,1621563
2080,coop,933136
2081,seer,1726445
2082,ava,104918
2083,hp,46765
2084,nsp,1000753
2085,alks,1520262
2086,sig,832988
2087,focs,1651052
2088,bipc,1788348
2089,cns,1284812
2090,ktos,1069258
2091,cixx,1829948
2092,nwe,73088
2093,sogo,1713947
2094,wern,793074
2095,nuvb,1811063
2096,trup,1371285
2097,prld,1678660
2098,ng,1173420
2099,prg,1808834
2100,bli,1689657
2101,shoo,913241
2102,eaf,931148
2103,bbu,1654795
2104,nstg,1401708
2105,ostk,1130713
2106,wd,1497770
2107,veon,1468091
2108,ful,39368
2109,aub,883948
2110,comm,1517228
2111,azihy,1533475
2112,iboc,315709
2113,nad,1083839
2114,pdco,891024
2115,mmsi,856982
2116,sun,1552275
2117,gatx,40211
2118,fgen,921299
2119,bndsy,1438556
2120,clne,1368265
2121,golf,1672013
2122,flr,1124198
2123,trn,99780
2124,anhgy,1602277
2125,yelp,1345016
2126,ucbi,857855
2127,anat,1801075
2128,ccoi,1158324
2129,tcom,1269238
2130,mik,1593936
2131,frhc,924805
2132,dsp,1828791
2133,band,1514416
2134,ax,1299709
2135,lxp,910108
2136,aqua,1604643
2137,aeva,1789029
2138,pcrx,1396814
2139,swn,7332
2140,dnp,806628
2141,bcucy,1581285
2142,usm,821130
2143,flgt,1674930
2144,egfey,1437178
2145,ofc,860546
2146,jjsf,785956
2147,fibk,860413
2148,cvlt,1169561
2149,smpl,1702744
2150,klic,56978
2151,mor,1340243
2152,ktb,1760965
2153,root,1788882
2154,crlbf,1832928
2155,fhi,1056288
2156,ths,1320695
2157,ghc,104889
2158,cort,1088856
2159,vg,1272830
2160,grwg,1604868
2161,ccohf,1461283
2162,arnc,1790982
2163,niu,1744781
2164,indb,776901
2165,hth,1265131
2166,cbt,16040
2167,crsr,1743759
2168,jw-a,107140
2169,bft,1818355
2170,svnby,1464794
2171,thnpy,1792045
2172,ar,1433270
2173,psec,1287032
2174,kw,1408100
2175,avav,1368622
2176,onto,704532
2177,csod,1401680
2178,aca,1739445
2179,enbl,1591763
2180,vvnt,1713952
2181,aagh,1098009
2182,ael,1039828
2183,itgr,1114483
2184,dy,67215
2185,psmt,1041803
2186,taro,906338
2187,cim,1409493
2188,pjt,1626115
2189,skyw,793733
2190,aozoy,1383906
2191,scl,94049
2192,tree,1434621
2193,vne,1733186
2194,igms,1496323
2195,mgy,1698990
2196,meoh,886977
2197,noah,1499543
2198,exls,1297989
2199,carg,1494259
2200,hri,1364479
2201,csiq,1375877
2202,jeld,1674335
2203,fult,700564
2204,amcx,1514991
2205,max,1818383
2206,brc,746598
2207,calx,1406666
2208,pzza,901491
2209,door,893691
2210,gpi,1031203
2211,atrc,1323885
2212,lkncy,1767582
2213,rock,912562
2214,mtdr,1520006
2215,nni,1258602
2216,sfm,1575515
2217,itci,1567514
2218,ptve,1527508
2219,ctb,24491
2220,twou,1459417
2221,omi,75252
2222,ese,866706
2223,exg,1379438
2224,manu,1549107
2225,coke,317540
2226,kncay,1447125
2227,med,910329
2228,laur,912766
2229,cnk,1385280
2230,bvn,1013131
2231,rlj,1511337
2232,fun,811532
2233,cade,1614184
2234,sho,1295810
2235,joe,745308
2236,nsa,1618563
2237,bmi,9092
2238,cake,887596
2239,nus,1021561
2240,mime,1644675
2241,lob,1462120
2242,mic,1289790
2243,evtc,1559865
2244,ain,819793
2245,hims,1773751
2246,mxl,1288469
2247,ldi,1831631
2248,vcel,887359
2249,gef,43920
2250,flow,1641991
2251,mvis,65770
2252,hmy,1023514
2253,unit,1620280
2254,cmpr,1262976
2255,awr,1056903
2256,trox,1530804
2257,bnl,1424182
2258,sitc,894315
2259,inmd,1742692
2260,wgo,107687
2261,rrc,315852
2262,tigr,1756699
2263,fold,1178879
2264,gdot,1386278
2265,bstz,1768666
2266,cwt,1035201
2267,cent,887733
2268,spxc,88205
2269,srne,850261
2270,prmw,884713
2271,xncr,1326732
2272,svmk,1739936
2273,tse,1519061
2274,gbt,1629137
2275,bmez,1785971
2276,mur,717423
2277,mog-a,67887
2278,jack,807882
2279,fbp,1057706
2280,qntqy,1350865
2281,sanm,897723
2282,dcph,1654151
2283,lgnd,886163
2284,frme,712534
2285,ati,1018963
2286,regi,1463258
2287,csq,1275214
2288,fix,1035983
2289,b,9984
2290,omab,1378239
2291,lthm,1742924
2292,rusha,1012019
2293,mtx,891014
2294,rcus,1724521
2295,big,768835
2296,fcfs,840489
2297,vnom,1602065
2298,tds,1051512
2299,mgee,1161728
2300,gsat,1366868
2301,brp,1781755
2302,main,1396440
2303,iosp,1054905
2304,sina,1094005
2305,plxs,785786
2306,xper,1803696
2307,avya,1418100
2308,sky,90896
2309,ailih,18654
2310,fmbi,702325
2311,thrm,903129
2312,jehly,867536
2313,teo,932470
2314,bnr,1792267
2315,amrn,897448
2316,accd,1481646
2317,ihrt,1400891
2318,alxo,1810182
2319,vldr,1745317
2320,navi,1593538
2321,tjbh,1499785
2322,fbc,1033012
2323,sbgi,912752
2324,blmn,1546417
2325,fsk,1422183
2326,myte,1831907
2327,ftai,1590364
2328,fwrd,912728
2329,gbdc,1476765
2330,sndl,1766600
2331,sgry,1638833
2332,wsfs,828944
2333,banf,760498
2334,mlhr,66382
2335,wafd,936528
2336,eprt,1728951
2337,shen,354963
2338,hkib,1769731
2339,msge,1795250
2340,wsbc,203596
2341,bngo,1411690
2342,ffbc,708955
2343,nndm,1643303
2344,utf,1275617
2345,mgln,19411
2346,mli,89439
2347,rnst,715072
2348,cyrx,1124524
2349,phr,1412408
2350,tac,1144800
2351,azul,1432364
2352,sats,1415404
2353,nvmi,1109345
2354,dpuky,1526593
2355,tph,1561680
2356,rpai,1222840
2357,orgo,1661181
2358,gcmg,1819796
2359,axnx,1603756
2360,axsm,1579428
2361,etwo,1800347
2362,btrs,1774155
2363,cde,215466
2364,bcrx,882796
2365,md,893949
2366,hyfm,1695295
2367,wbt,1650962
2368,eh,1759783
2369,rig,1451505
2370,int,789460
2371,mygn,899923
2372,ww,105319
2373,ngm,1426332
2374,ontf,1110611
2375,vtkly,913744
2376,morf,1679363
2377,whd,1699136
2378,bcc,1328581
2379,finv,1691445
2380,mtls,1091223
2381,sbh,1368458
2382,aso,1817358
2383,pslv,1494728
2384,maxr,1121142
2385,cpg,1545851
2386,vrrm,1682745
2387,hlio,1024795
2388,egov,1065332
2389,pax,1825570
2390,bcat,1809541
2391,bcab,1826892
2392,ctre,1590717
2393,rmbs,917273
2394,pbh,1295947
2395,nuv,812801
2396,hubg,940942
2397,ipar,822663
2398,pqg,1708035
2399,fss,277509
2400,modv,1220754
2401,mtor,1113256
2402,nzf,1137887
2403,sji,91928
2404,bdn,790816
2405,eb,1475115
2406,himx,1342338
2407,enlc,1592000
2408,kaiky,1447126
2409,vgr,59440
2410,mnro,876427
2411,cmp,1227654
2412,myov,1679082
2413,trmk,36146
2414,gb,1799983
2415,amrc,1488139
2416,pubm,1422930
2417,hyln,1759631
2418,napa,1835256
2419,mfgp,1359711
2420,xhr,1616000
2421,ruby,1709401
2422,pgre,1605607
2423,prpl,1643953
2424,drh,1298946
2425,nnox,1795251
2426,cstm,1563411
2427,gshhy,1012139
2428,cub,26076
2429,simo,1329394
2430,play,1525769
2431,avns,1606498
2432,uehpy,1364276
2433,mwa,1350593
2434,fnma,310522
2435,ride,1759546
2436,bcnay,1445168
2437,htlf,920112
2438,cere,1805387
2439,pdm,1042776
2440,sava,1069530
2441,prk,805676
2442,gluu,1366246
2443,mythy,1437470
2444,mdrx,1124804
2445,sah,1043509
2446,fbk,1649749
2447,ntct,1078075
2448,qtrx,1503274
2449,adct,1771910
2450,sim,887153
2451,tr,98677
2452,hcsg,731012
2453,home,1646228
2454,srrk,1727196
2455,uctt,1275014
2456,bgs,1278027
2457,nac,1074952
2458,ako-a,925261
2459,anf,1018840
2460,cvi,1376139
2461,sbcf,730708
2462,orryy,1641431
2463,baly,1747079
2464,blue,1293971
2465,cvco,278166
2466,ttgt,1293282
2467,apph,1807707
2468,stra,1013934
2469,usna,896264
2470,dfh,1825088
2471,cohu,21535
2472,ego,918608
2473,epc,1096752
2474,ino,1055726
2475,om,1484612
2476,navg,793547
2477,real,1573221
2478,rvnc,1479290
2479,sbtx,1671858
2480,zom,1684144
2481,hcat,1636422
2482,fcpt,1650132
2483,epay,1073349
2484,pvg,1508844
2485,den,945764
2486,svc,945394
2487,tlnd,1668105
2488,lbrt,1694028
2489,infn,1138639
2490,cswi,1624794
2491,pipr,1230245
2492,cpk,19745
2493,abr,1253986
2494,bdc,913142
2495,two,1465740
2496,atge,730464
2497,iijiy,1090633
2498,lx,1708259
2499,tbk,1539638
2500,kai,886346
2501,gpro,1500435
2502,pro,1392972
2503,calm,16160
2504,ccs,1576940
2505,ari,1467760
2506,eqx,1756607
2507,gsbd,1572694
2508,jks,1481513
2509,aat,1500217
2510,prft,1085869
2511,gth,1782594
2512,crs,17843
2513,sasr,824410
2514,lc,1409970
2515,bke,885245
2516,yumm,1073748
2517,ufs,1381531
2518,nmih,1547903
2519,lzb,57131
2520,banr,946673
2521,mac,912242
2522,sumo,1643269
2523,crc,1609253
2524,mgrc,752714
2525,drna,1399529
2526,adx,2230
2527,acb,1683541
2528,ue,1611547
2529,iba,1044896
2530,idcc,1405495
2531,kymr,1815442
2532,crto,1576427
2533,oibr-c,1160846
2534,dds,28917
2535,itcb,1276671
2536,patk,76605
2537,kar,1395942
2538,pty,1190935
2539,unfi,1020859
2540,odp,800240
2541,gevo,1392380
2542,fuway,1090454
2543,domo,1505952
2544,hep,1283140
2545,clbk,1723596
2546,eva,1592057
2547,kn,1587523
2548,mcrb,1609809
2549,prgs,876167
2550,bposy,1588966
2551,wre,104894
2552,hope,1128361
2553,ntb,1653242
2554,smci,1375365
2555,vsto,1616318
2556,zntl,1725160
2557,ety,1340736
2558,sm,893538
2559,vrts,883237
2560,cxp,1252849
2561,or,1627272
2562,twnk,1644406
2563,lac,1440972
2564,erj,1355444
2565,wkhs,1425287
2566,pmvp,1699382
2567,evt,1253327
2568,cgnt,1824814
2569,gbio,1733294
2570,afya,1771007
2571,flidy,1433087
2572,ottr,1466593
2573,rpay,1720592
2574,pdi,1510599
2575,imcr,1671927
2576,pmt,1464423
2577,roic,1407623
2578,nmrk,1690680
2579,yext,1614178
2580,flws,1084869
2581,oi,812074
2582,jps,1176433
2583,scgey,1449267
2584,sncy,1743907
2585,tpic,1455684
2586,crvl,874866
2587,sgmo,1001233
2588,nwbi,1471265
2589,alg,897077
2590,dniyy,1487739
2591,mfa,1055160
2592,lung,1127537
2593,atsg,894081
2594,ns,1110805
2595,endp,1593034
2596,amti,1801777
2597,ping,1679826
2598,mdgl,1157601
2599,inst,1355754
2600,dbc,1328237
2601,atgsy,1437541
2602,eurn,1604481
2603,bur,1714174
2604,lkfn,721994
2605,yq,1821468
2606,view,1811856
2607,ggal,1114700
2608,rvt,804116
2609,irwd,1446847
2610,ssp,832428
2611,cffn,1490906
2612,hska,1038133
2613,bsm,1621434
2614,hhr,1721181
2615,ceqp,1136352
2616,pagp,1581990
2617,ipoe,1818874
2618,argo,1091748
2619,npo,1164863
2620,scs,1050825
2621,cva,225648
2622,gcp,1644440
2623,rlgy,1398987
2624,htgc,1280784
2625,gms,1600438
2626,boot,1610250
2627,hbm,1322422
2628,ear,1719395
2629,dsl,1566388
2630,evh,1628908
2631,plmr,1761312
2632,rqi,1157842
2633,mile,1819035
2634,nbtb,790359
2635,impjy,1437538
2636,kalu,811596
2637,sjw,766829
2638,utg,1263994
2639,kro,1257640
2640,vctr,1570827
2641,pfs,1178970
2642,lnn,836157
2643,core,1318084
2644,atec,1350653
2645,bv,1734713
2646,hrmy,1802665
2647,kura,1422143
2648,mbuu,1590976
2649,cgem,1789972
2650,osis,1039065
2651,nymt,1273685
2652,zuo,1423774
2653,arcb,894405
2654,btt,1528437
2655,pand,1807901
2656,cioxy,1483379
2657,cytk,1061983
2658,nxe,1698535
2659,ssys,1517396
2660,syke,1010612
2661,gnmk,1487371
2662,gva,861459
2663,sitm,1451809
2664,dlx,27996
2665,jag,1685715
2666,stok,1623526
2667,gnw,1276520
2668,gab,794685
2669,mnr,67625
2670,hmn,850141
2671,dea,1622194
2672,catm,1671013
2673,fprx,1175505
2674,cccc,1662579
2675,cpe,928022
2676,uis,746838
2677,gwb,1613665
2678,adus,1468328
2679,cbz,944148
2680,auph,1600620
2681,ypf,904851
2682,plt,914025
2683,par,708821
